1883,1039,2015,4,18,0
1883,98,2015,4,19,1
1883,216,2015,4,19,0
1883,588,2015,4,20,1
1883,1023,2015,4,21,1
1883,815,2015,5,3,4
1883,47,2015,5,6,2
1883,112,2015,5,6,0
1883,8,2015,5,6,0
1883,643,2015,5,8,2
1883,200,2015,5,12,3
1883,34,2015,5,17,3
1883,25,2015,5,18,1
1883,731,2015,5,20,2
1883,176,2015,5,21,1
1883,871,2015,5,21,0
1883,36,2015,5,25,3
1883,871,2015,6,1,3
1883,367,2015,6,7,3
1785,1120,2015,4,16,0
1785,98,2015,4,19,2
1785,490,2015,4,22,2
1785,403,2015,4,22,0
1785,1023,2015,4,22,0
1785,912,2015,4,24,2
1785,218,2015,4,24,0
1785,1017,2015,4,24,0
1785,238,2015,5,6,4
1785,553,2015,5,9,2
1785,438,2015,5,10,1
1785,1092,2015,5,11,1
1785,634,2015,5,12,1
1785,214,2015,5,14,2
1785,1057,2015,5,14,0
1785,546,2015,5,14,0
1785,610,2015,5,15,1
1785,25,2015,5,16,1
1785,1025,2015,5,20,3
1785,249,2015,5,29,4
1785,367,2015,6,6,3
1785,275,2015,6,8,2
336,232,2015,2,2,0
336,179,2015,3,6,4
336,1081,2015,3,9,2
336,1055,2015,3,9,0
336,264,2015,3,11,2
336,549,2015,3,13,2
336,450,2015,3,14,1
336,1011,2015,3,15,1
336,22,2015,3,15,0
336,17,2015,3,18,2
336,504,2015,3,21,2
336,220,2015,4,9,4
336,315,2015,4,21,4
336,752,2015,4,21,0
336,725,2015,4,21,0
336,507,2015,4,25,3
336,820,2015,4,27,2
336,734,2015,4,30,2
336,819,2015,4,30,0
336,815,2015,5,3,2
336,600,2015,5,4,1
336,813,2015,5,4,0
336,835,2015,5,4,0
336,120,2015,5,9,3
336,370,2015,5,13,3
336,736,2015,5,14,1
336,756,2015,5,14,0
336,1057,2015,5,14,0
336,534,2015,5,16,2
336,998,2015,5,16,0
336,1102,2015,5,17,1
336,1077,2015,5,18,1
336,745,2015,5,20,2
336,333,2015,5,24,3
336,327,2015,6,11,4
336,540,2015,6,11,0
336,76,2015,6,14,2
336,812,2015,6,15,1
1249,1075,2014,12,22,0
1249,751,2015,1,10,4
1249,1086,2015,3,8,4
1249,1153,2015,3,12,3
1249,22,2015,3,15,2
1249,249,2015,4,7,4
1249,561,2015,4,9,2
1249,244,2015,4,13,3
1249,1120,2015,4,16,2
1249,98,2015,4,19,2
1249,222,2015,4,22,2
1249,397,2015,4,29,3
1249,959,2015,5,7,3
1249,625,2015,5,7,0
672,420,2015,2,11,0
672,571,2015,3,8,4
672,546,2015,3,13,3
672,1153,2015,3,28,4
672,699,2015,4,20,4
672,33,2015,4,25,3
672,397,2015,4,29,3
672,1092,2015,5,30,4
672,1154,2015,5,30,0
672,326,2015,6,12,4
265,676,2014,8,26,0
265,323,2014,10,12,4
265,577,2014,10,13,1
265,688,2014,10,21,3
265,899,2014,10,27,3
265,619,2014,11,2,3
265,921,2014,11,8,3
265,361,2014,11,20,4
265,733,2014,11,28,3
265,585,2014,12,25,4
265,804,2015,1,17,4
265,526,2015,4,17,4
265,901,2015,4,18,1
265,871,2015,5,21,4
265,274,2015,5,25,3
265,36,2015,5,25,0
265,627,2015,5,25,0
71,913,2014,6,19,0
71,1126,2014,6,25,3
71,1,2014,7,11,4
71,1126,2014,7,23,4
71,301,2014,9,20,4
71,10,2014,10,1,4
71,346,2014,10,2,1
71,859,2014,12,1,4
71,709,2014,12,7,3
71,137,2014,12,29,4
1352,913,2014,6,17,0
1352,826,2014,6,23,3
1352,9,2014,6,27,3
1352,457,2014,6,27,0
1352,1143,2014,7,9,4
1352,1021,2014,7,10,1
1352,649,2014,7,10,0
1352,555,2014,7,13,2
1352,186,2014,7,13,0
1352,458,2014,7,21,3
1352,338,2014,7,26,3
1352,361,2014,7,26,0
1352,1075,2014,12,22,4
1352,51,2014,12,23,1
1352,681,2014,12,24,1
159,270,2014,7,9,0
159,458,2014,7,19,4
159,338,2014,7,24,3
159,848,2014,8,1,3
159,78,2014,8,14,4
159,1115,2014,8,18,3
159,206,2014,8,19,1
159,1076,2014,8,19,0
159,991,2014,9,1,4
159,665,2014,9,9,3
159,448,2014,9,9,0
159,10,2014,10,1,4
159,899,2014,10,27,4
159,144,2014,11,24,4
159,479,2014,11,25,1
159,629,2014,12,3,3
159,259,2014,12,4,1
159,247,2014,12,12,3
159,583,2014,12,15,2
159,342,2014,12,20,3
159,862,2014,12,20,0
159,195,2014,12,20,0
159,297,2014,12,29,4
159,592,2014,12,30,1
159,586,2015,1,1,2
159,303,2015,1,5,3
159,132,2015,1,6,1
159,380,2015,1,7,1
159,1055,2015,3,9,4
159,450,2015,3,14,3
159,1011,2015,3,14,0
159,328,2015,3,17,2
159,142,2015,4,8,4
159,1005,2015,4,21,4
159,59,2015,4,24,2
159,397,2015,4,29,3
159,578,2015,5,12,4
159,212,2015,5,12,0
159,986,2015,5,13,1
159,16,2015,5,19,3
159,731,2015,5,19,0
159,461,2015,5,19,0
159,718,2015,5,20,1
159,905,2015,5,20,0
159,486,2015,5,22,2
159,11,2015,5,23,1
159,274,2015,5,25,2
159,1117,2015,5,26,1
159,920,2015,5,26,0
159,750,2015,5,29,2
159,974,2015,5,30,1
159,787,2015,6,4,3
159,579,2015,6,4,0
159,405,2015,6,6,2
159,367,2015,6,6,0
159,930,2015,6,6,0
159,377,2015,6,15,4
990,807,2014,9,24,0
990,284,2014,9,24,0
990,1127,2014,9,26,2
990,346,2014,9,30,3
990,988,2014,10,19,4
990,472,2014,10,21,2
990,899,2014,10,27,3
990,454,2014,11,4,3
990,921,2014,11,8,3
990,346,2014,11,18,4
990,361,2014,11,20,2
990,288,2014,11,22,2
990,259,2014,12,4,4
990,83,2014,12,6,2
990,1085,2014,12,8,2
990,247,2014,12,12,3
990,623,2014,12,12,0
990,1075,2014,12,22,4
990,592,2014,12,30,3
960,921,2014,12,27,0
960,297,2014,12,29,2
960,586,2015,1,1,2
960,586,2015,1,3,2
960,132,2015,1,6,2
960,751,2015,1,8,2
960,132,2015,1,8,0
960,144,2015,1,22,4
960,314,2015,1,31,4
960,785,2015,2,3,2
960,888,2015,2,7,3
960,1034,2015,3,6,4
960,1073,2015,3,11,3
960,450,2015,3,14,2
960,450,2015,3,16,2
960,479,2015,3,16,0
960,60,2015,3,20,3
960,314,2015,3,20,0
960,698,2015,3,24,3
960,245,2015,4,6,4
960,585,2015,4,7,1
960,249,2015,4,7,0
960,376,2015,4,8,1
960,571,2015,4,10,2
960,667,2015,4,11,1
960,48,2015,4,21,4
960,653,2015,4,23,2
960,56,2015,4,24,1
960,529,2015,4,27,2
960,344,2015,4,28,1
960,634,2015,4,28,0
960,1120,2015,4,29,1
960,375,2015,4,29,0
960,397,2015,4,29,0
960,469,2015,4,29,0
960,833,2015,4,29,0
960,275,2015,5,1,2
960,283,2015,5,2,1
960,563,2015,5,3,1
960,546,2015,5,14,4
960,789,2015,5,16,2
960,25,2015,5,16,0
57,996,2015,2,14,0
57,996,2015,2,25,4
57,996,2015,2,26,1
57,996,2015,3,2,3
57,996,2015,3,9,3
57,227,2015,3,9,0
57,936,2015,3,9,0
57,996,2015,3,12,2
57,996,2015,3,13,1
57,227,2015,3,17,3
57,936,2015,3,17,0
57,996,2015,3,19,2
57,227,2015,3,19,0
57,936,2015,3,19,0
57,996,2015,3,24,3
57,996,2015,3,26,2
57,996,2015,3,29,2
57,996,2015,3,31,2
57,996,2015,4,11,4
57,64,2015,4,20,4
57,64,2015,4,21,1
57,996,2015,4,24,2
57,996,2015,5,18,4
57,996,2015,5,22,3
57,64,2015,5,26,3
57,996,2015,5,30,3
57,996,2015,6,7,3
57,996,2015,6,9,2
536,3,2015,1,30,0
536,232,2015,2,2,2
536,1035,2015,3,2,4
536,744,2015,3,11,4
536,450,2015,3,14,2
536,1011,2015,3,15,1
536,985,2015,3,21,3
536,504,2015,3,21,0
536,686,2015,3,27,3
536,47,2015,4,8,4
536,220,2015,4,8,0
536,8,2015,4,8,0
536,1137,2015,4,22,4
536,474,2015,4,24,2
536,33,2015,4,24,0
536,564,2015,4,24,0
536,507,2015,4,25,1
536,820,2015,4,27,2
536,819,2015,4,30,2
536,815,2015,5,3,2
536,706,2015,5,6,2
536,578,2015,5,12,3
536,736,2015,5,14,2
536,534,2015,5,16,2
536,998,2015,5,16,0
536,920,2015,5,27,4
1787,1061,2014,7,5,0
1787,555,2014,7,14,4
1787,338,2014,7,26,4
1787,207,2014,8,26,4
1787,764,2014,9,1,3
1787,983,2014,9,23,4
1787,762,2014,11,19,4
1787,1104,2014,12,12,4
1787,115,2014,12,12,0
1787,1004,2014,12,18,3
1787,404,2014,12,20,2
1787,585,2014,12,25,3
1211,641,2015,4,17,0
1211,526,2015,4,17,0
1211,233,2015,4,27,4
1211,1120,2015,4,29,2
1211,819,2015,4,30,1
1211,815,2015,5,3,2
1211,813,2015,5,4,1
1211,438,2015,5,10,3
1211,1056,2015,5,11,1
1211,858,2015,5,12,1
1211,973,2015,5,13,1
1211,810,2015,5,13,0
1211,411,2015,5,21,3
1211,11,2015,5,23,2
1211,341,2015,5,26,2
1211,920,2015,5,27,1
1211,306,2015,5,28,1
8,458,2014,7,21,0
8,338,2014,7,25,3
8,77,2014,7,27,2
8,612,2015,4,8,4
8,249,2015,4,8,0
8,376,2015,4,9,1
8,1120,2015,4,14,3
8,235,2015,4,15,1
8,901,2015,4,18,2
8,427,2015,4,23,3
8,204,2015,4,23,0
8,134,2015,4,23,0
8,474,2015,4,24,1
8,952,2015,4,24,0
8,820,2015,4,27,2
186,1048,2014,8,4,0
186,78,2014,8,14,4
186,867,2014,9,1,4
186,509,2014,9,20,4
186,807,2014,9,24,3
186,624,2014,9,30,3
186,346,2014,9,30,0
186,323,2014,10,11,4
186,577,2014,10,13,2
186,346,2014,11,17,4
186,10,2014,11,27,4
186,443,2014,11,28,1
186,305,2014,11,30,2
186,1110,2014,12,1,1
186,1104,2014,12,12,4
186,589,2014,12,12,0
186,299,2014,12,23,4
186,314,2014,12,25,2
186,441,2014,12,26,1
186,836,2014,12,26,0
186,1110,2015,1,8,4
186,43,2015,1,8,0
186,751,2015,1,10,2
1143,1143,2014,7,8,0
1143,338,2014,7,25,4
1143,462,2014,8,2,3
1143,209,2014,8,7,3
1143,770,2014,8,22,4
1143,567,2014,9,18,4
1143,755,2014,9,24,3
1143,254,2014,9,25,1
1143,439,2014,10,7,4
1143,364,2014,10,15,3
1143,988,2014,10,18,2
1143,688,2014,10,20,2
1143,432,2014,11,5,4
1143,92,2014,11,15,4
1143,346,2014,11,18,2
1143,361,2014,11,20,2
1143,965,2014,12,10,4
1143,230,2014,12,16,3
1143,295,2014,12,17,1
1143,280,2014,12,24,3
1143,897,2014,12,26,2
1143,88,2014,12,29,2
1143,831,2015,1,7,4
1143,536,2015,1,9,2
1143,137,2015,1,15,3
1143,145,2015,1,19,3
1143,68,2015,1,19,0
1143,1050,2015,1,21,2
1143,604,2015,1,27,3
1143,104,2015,1,27,0
480,913,2014,6,17,0
480,457,2014,6,27,4
480,1143,2014,7,8,4
480,1,2014,7,10,2
480,649,2014,7,10,0
480,291,2014,7,12,2
480,645,2014,7,14,2
480,458,2014,7,21,3
480,1126,2014,7,23,2
480,229,2014,7,31,3
480,209,2014,8,7,3
480,916,2014,8,13,3
480,78,2014,8,15,2
480,1115,2014,8,16,1
480,949,2014,8,25,4
480,567,2014,9,17,4
480,807,2014,9,24,3
480,755,2014,9,24,0
480,254,2014,9,25,1
480,346,2014,10,2,3
480,946,2014,10,7,3
480,215,2014,10,13,3
480,23,2014,10,18,3
480,988,2014,10,19,1
480,688,2014,10,20,1
480,619,2014,11,2,4
480,539,2014,11,3,1
480,432,2014,11,5,2
480,513,2014,11,14,4
480,92,2014,11,15,1
480,346,2014,11,17,2
480,185,2014,11,18,1
480,1083,2014,11,29,4
480,965,2014,12,10,4
480,230,2014,12,16,3
480,295,2014,12,17,1
480,368,2014,12,19,2
480,1019,2014,12,24,3
480,681,2014,12,24,0
480,957,2014,12,25,1
480,897,2014,12,26,1
480,137,2014,12,29,2
480,557,2015,1,5,3
480,831,2015,1,7,2
480,132,2015,1,8,1
480,565,2015,1,10,2
480,137,2015,1,15,3
480,145,2015,1,19,3
480,68,2015,1,19,0
480,1050,2015,1,21,2
480,711,2015,1,27,3
480,104,2015,1,27,0
480,868,2015,1,28,1
1060,691,2014,6,17,0
1060,1032,2014,6,17,0
1060,77,2014,6,22,3
1060,826,2014,6,23,1
1060,940,2014,6,27,3
1060,649,2014,7,10,4
1060,884,2014,7,15,3
1060,1073,2014,7,21,3
1060,675,2014,9,3,4
1060,41,2014,9,11,3
1060,807,2014,9,24,4
1060,31,2014,9,27,2
1060,346,2014,9,30,2
1060,314,2014,10,10,4
1060,1104,2014,11,11,4
1060,888,2014,11,13,2
1060,92,2014,11,15,2
1060,346,2014,11,17,2
1060,443,2014,11,28,4
1060,56,2014,11,29,1
1060,1110,2014,12,1,2
1060,544,2014,12,9,3
1060,1073,2014,12,19,4
1060,1157,2014,12,25,3
1060,836,2014,12,26,1
1060,314,2014,12,26,0
1060,592,2014,12,30,3
1060,353,2015,1,5,3
1060,447,2015,1,7,2
175,457,2014,6,26,0
175,809,2014,7,7,4
175,85,2014,7,7,0
175,649,2014,7,8,1
175,1021,2014,7,10,2
175,1,2014,7,11,1
175,555,2014,7,13,2
175,186,2014,7,13,0
175,645,2014,7,14,1
175,96,2014,7,16,2
175,913,2014,7,17,1
175,346,2014,7,20,2
175,458,2014,7,21,1
175,338,2014,7,25,3
175,1048,2014,8,2,3
175,462,2014,8,4,2
175,66,2014,8,4,0
175,956,2014,8,12,3
175,78,2014,8,14,2
175,732,2014,8,18,3
175,991,2014,9,1,4
175,867,2014,9,1,0
175,41,2014,9,11,4
175,1042,2014,9,15,3
175,26,2014,9,21,3
175,509,2014,9,21,0
175,31,2014,9,27,3
175,620,2014,10,11,4
175,577,2014,10,13,2
175,463,2014,10,14,1
175,23,2014,10,17,2
175,619,2014,11,1,4
175,295,2014,11,14,4
175,361,2014,11,20,3
175,184,2014,11,20,0
175,592,2014,11,26,3
175,305,2014,11,28,2
175,850,2014,11,29,1
175,1110,2014,11,29,0
175,443,2014,11,30,1
175,259,2014,12,4,3
175,83,2014,12,6,2
175,1085,2014,12,8,2
175,515,2014,12,12,3
175,583,2014,12,15,2
175,1100,2014,12,16,1
175,862,2014,12,20,3
175,554,2014,12,20,0
175,1075,2014,12,22,2
175,681,2014,12,24,2
676,1048,2014,8,4,0
676,78,2014,8,14,4
676,867,2014,9,1,4
676,509,2014,9,20,4
676,807,2014,9,24,3
676,624,2014,9,30,3
676,346,2014,9,30,0
676,323,2014,10,11,4
676,577,2014,10,13,2
676,346,2014,11,17,4
676,305,2014,11,30,4
676,1110,2014,12,1,1
676,1104,2014,12,12,4
676,589,2014,12,12,0
676,299,2014,12,23,4
676,314,2014,12,25,2
676,441,2014,12,26,1
676,836,2014,12,26,0
676,1110,2015,1,8,4
676,751,2015,1,10,2
676,153,2015,2,12,4
676,404,2015,2,12,0
676,635,2015,2,12,0
676,1157,2015,2,27,4
676,592,2015,3,2,2
676,1003,2015,3,5,2
676,1070,2015,3,6,1
676,571,2015,3,8,2
676,1111,2015,3,11,2
676,328,2015,3,14,2
676,1011,2015,3,15,1
676,905,2015,3,16,1
676,479,2015,3,18,2
676,391,2015,3,19,1
676,698,2015,3,23,3
676,517,2015,3,23,0
676,74,2015,3,29,3
676,250,2015,3,30,1
676,1131,2015,4,1,2
676,982,2015,4,6,3
676,667,2015,4,13,3
676,722,2015,4,18,3
676,216,2015,4,19,1
676,37,2015,4,20,1
676,490,2015,4,22,2
676,1157,2015,4,24,2
676,811,2015,4,25,1
676,1017,2015,4,26,1
676,128,2015,4,26,0
1878,186,2014,7,13,0
1878,96,2014,7,15,2
1878,913,2014,7,17,2
1878,458,2014,7,19,2
1878,346,2014,7,19,0
1878,338,2014,7,25,3
1878,1048,2014,8,2,3
1878,462,2014,8,4,2
1878,24,2014,8,4,0
1878,710,2014,8,13,4
1878,41,2014,9,11,4
1878,203,2014,11,11,4
1878,951,2014,11,11,0
1878,516,2014,12,28,4
1134,270,2014,7,9,0
1134,6,2014,8,10,4
1134,194,2014,8,28,4
1134,108,2014,9,2,3
1134,1042,2014,9,13,4
1134,77,2014,9,27,4
1134,508,2014,9,29,2
1134,346,2014,9,30,1
1134,1069,2014,10,16,4
1134,988,2014,10,19,2
1134,361,2014,11,20,4
1134,990,2014,11,25,3
1134,479,2014,11,25,0
1475,62,2014,6,28,0
1475,458,2014,7,21,4
1475,993,2014,8,5,4
1475,357,2014,8,12,3
1475,226,2014,8,15,2
1475,1115,2014,8,16,1
1475,949,2014,8,25,4
1475,174,2014,8,27,2
1475,764,2014,9,1,3
1475,567,2014,9,18,4
1475,26,2014,9,18,0
1475,254,2014,9,25,3
1475,792,2014,9,26,1
1475,23,2014,10,19,4
1475,175,2014,10,22,2
1475,432,2014,11,5,4
1475,269,2014,11,11,3
1475,845,2014,11,11,0
1475,295,2014,11,14,2
1475,1009,2014,12,6,4
1475,115,2014,12,12,3
1475,295,2014,12,17,3
1475,681,2014,12,24,3
1475,104,2015,1,27,4
955,982,2015,4,7,0
955,376,2015,4,8,1
955,296,2015,4,21,4
955,725,2015,4,21,0
955,468,2015,4,25,3
955,620,2015,4,27,2
955,820,2015,4,27,0
955,1027,2015,4,27,0
955,319,2015,4,27,0
955,815,2015,5,3,3
955,47,2015,5,6,2
955,603,2015,5,6,0
955,643,2015,5,8,2
955,52,2015,5,8,0
955,585,2015,5,12,3
955,578,2015,5,12,0
955,986,2015,5,13,1
955,756,2015,5,14,1
955,1057,2015,5,14,0
1508,409,2014,6,26,0
1508,62,2014,6,28,2
1508,1061,2014,7,5,3
1508,24,2014,7,5,0
1508,649,2014,7,8,2
1508,1021,2014,7,10,2
1508,1,2014,7,11,1
1508,186,2014,7,14,2
1508,96,2014,7,15,1
1508,555,2014,7,15,0
1508,346,2014,7,19,3
1508,1073,2014,7,21,2
1508,338,2014,7,24,2
1508,1048,2014,8,2,4
1508,24,2014,8,4,2
1508,78,2014,8,14,4
1508,1115,2014,8,17,2
1508,174,2014,8,27,4
1508,108,2014,9,1,3
1508,764,2014,9,1,0
1508,314,2014,9,6,3
1508,41,2014,9,11,3
1508,26,2014,9,18,3
1508,254,2014,9,25,3
1508,23,2014,10,18,4
1508,472,2014,10,21,2
1508,539,2014,11,3,4
1508,195,2014,12,20,4
1508,536,2015,1,9,4
1508,125,2015,1,15,3
1288,862,2014,12,20,0
1288,592,2014,12,30,4
1288,586,2015,1,1,2
1288,751,2015,1,8,3
1288,585,2015,1,31,4
1288,785,2015,2,4,3
1288,102,2015,3,22,4
1288,1153,2015,3,28,3
1288,90,2015,4,7,4
1288,344,2015,4,10,2
1288,114,2015,4,13,2
1288,875,2015,5,21,4
1288,787,2015,5,23,2
1288,562,2015,5,28,3
1288,870,2015,5,28,0
1288,485,2015,6,10,4
343,96,2014,7,16,0
343,361,2014,7,26,4
343,567,2014,9,18,4
343,807,2014,9,24,3
343,615,2014,9,26,2
343,346,2014,10,2,3
343,888,2014,11,13,4
343,1030,2014,11,17,3
343,346,2014,11,17,0
343,342,2014,12,18,4
343,554,2014,12,20,2
343,132,2015,1,6,4
343,252,2015,1,19,4
343,361,2015,1,21,2
343,220,2015,4,9,4
343,474,2015,4,24,4
343,504,2015,4,25,1
343,47,2015,5,6,4
343,320,2015,5,11,3
343,756,2015,5,14,2
343,461,2015,5,19,3
243,949,2014,8,26,0
243,346,2014,9,30,4
243,206,2014,10,9,4
243,620,2014,10,11,2
243,988,2014,10,18,3
243,688,2014,10,20,2
243,1128,2014,11,6,4
243,921,2014,11,8,2
243,346,2014,11,17,4
243,345,2014,11,24,3
243,1110,2014,12,1,3
243,259,2014,12,4,2
243,583,2014,12,15,4
243,862,2014,12,20,3
243,585,2014,12,25,3
243,586,2015,1,2,3
243,966,2015,1,9,3
356,1048,2014,8,4,0
356,78,2014,8,14,4
356,867,2014,9,1,4
356,509,2014,9,20,4
356,807,2014,9,24,3
356,624,2014,9,30,3
356,346,2014,9,30,0
356,323,2014,10,11,4
356,577,2014,10,13,2
356,346,2014,11,17,4
356,305,2014,11,30,4
356,1104,2014,12,12,4
356,589,2014,12,12,0
356,299,2014,12,23,4
356,314,2014,12,25,2
356,441,2014,12,26,1
356,836,2014,12,26,0
356,1110,2015,1,8,4
356,751,2015,1,10,2
250,913,2014,7,17,0
250,667,2015,2,28,4
250,471,2015,4,3,4
250,525,2015,4,6,2
250,461,2015,4,7,1
250,982,2015,4,7,0
250,47,2015,4,8,1
250,322,2015,4,8,0
250,310,2015,4,12,3
250,1129,2015,4,14,2
250,1120,2015,4,16,2
250,641,2015,4,17,1
250,842,2015,4,18,1
250,271,2015,4,18,0
250,473,2015,4,20,2
250,468,2015,4,25,3
942,913,2014,6,19,0
942,1,2014,7,10,4
942,1021,2014,7,10,0
942,649,2014,7,10,0
942,555,2014,7,13,2
942,338,2014,7,26,4
942,949,2014,8,25,4
942,816,2014,9,7,4
942,620,2014,10,12,4
942,23,2014,10,18,3
942,1110,2014,12,1,4
942,247,2014,12,12,4
942,404,2014,12,20,3
942,681,2014,12,24,3
942,1157,2014,12,25,1
942,836,2014,12,26,1
942,137,2014,12,29,2
942,295,2015,1,12,4
1164,1138,2014,7,30,0
1164,1107,2014,8,1,2
1164,916,2014,8,13,4
1164,1115,2014,8,16,2
1164,949,2014,8,26,4
1164,105,2014,9,16,4
1164,314,2014,10,12,4
1164,739,2014,10,15,2
1164,346,2014,11,17,4
1164,1110,2014,12,2,4
1164,768,2015,1,27,4
1164,104,2015,1,27,0
1164,661,2015,2,3,3
1164,100,2015,2,28,4
1164,1034,2015,3,6,3
1164,548,2015,3,8,2
1164,328,2015,3,14,3
1164,81,2015,3,16,2
1164,541,2015,3,18,2
1164,698,2015,3,24,3
1164,250,2015,3,28,3
1006,986,2015,5,13,0
1006,585,2015,5,13,0
1006,655,2015,5,15,2
1006,1102,2015,5,16,1
1006,998,2015,5,16,0
1006,775,2015,5,16,0
1006,1077,2015,5,18,2
1006,731,2015,5,19,1
1006,1104,2015,5,20,1
1006,920,2015,5,26,3
1006,927,2015,5,30,3
1006,930,2015,6,6,3
1006,278,2015,6,12,3
283,338,2014,7,24,0
283,279,2014,8,23,4
283,949,2014,8,26,2
283,301,2014,9,21,4
283,346,2014,9,30,4
283,620,2014,10,11,4
283,988,2014,10,18,3
283,688,2014,10,20,2
283,1128,2014,11,6,4
283,345,2014,11,24,4
283,990,2014,11,25,1
283,1110,2014,12,1,3
283,259,2014,12,4,2
283,247,2014,12,12,3
283,583,2014,12,15,2
283,862,2014,12,20,3
283,585,2014,12,25,3
669,879,2015,1,17,0
669,585,2015,1,31,4
669,549,2015,3,13,4
669,450,2015,3,14,1
669,1070,2015,3,23,4
669,982,2015,4,7,4
669,114,2015,4,13,3
669,216,2015,4,19,3
669,33,2015,4,24,3
669,468,2015,4,25,1
669,793,2015,4,29,3
669,815,2015,5,3,3
669,1152,2015,5,4,1
669,835,2015,5,4,0
669,170,2015,5,6,2
669,47,2015,5,6,0
669,998,2015,5,16,4
669,1104,2015,5,20,3
669,1130,2015,5,21,1
669,920,2015,5,26,3
669,1136,2015,5,31,3
669,1024,2015,6,7,3
669,322,2015,6,12,3
669,1049,2015,6,13,1
678,187,2014,6,21,0
678,62,2014,6,30,4
678,351,2014,6,30,0
678,892,2014,7,4,3
678,1061,2014,7,5,1
678,649,2014,7,8,2
678,1143,2014,7,9,1
678,186,2014,7,13,3
678,458,2014,7,19,3
678,462,2014,8,4,4
678,710,2014,8,13,4
678,78,2014,8,15,2
678,226,2014,8,17,2
678,414,2014,10,28,4
678,203,2014,11,11,4
678,866,2014,11,11,0
678,951,2014,11,11,0
678,295,2014,11,14,2
678,295,2014,12,17,4
678,177,2014,12,26,4
678,441,2014,12,26,0
